IDNUM,year,Fall,Spring,Summer,Winter
5437,2019,10.7646727,5.13187679,1.53403365,11.72745906
5438,2019,10.82519546,4.817377098,1.402283741,11.74596288
5447,2019,8.817480935,4.300581788,1.259564777,10.21914442
545,2019,13.77684063,5.555036605,2.316081764,15.77578224
5456,2019,8.40781006,3.912470933,1.105216381,9.695445681
5457,2019,8.40781006,3.912470933,1.105216381,9.695445681
5460,2019,8.962245325,4.349807282,1.248729723,10.32062354
5463,2019,8.962245325,4.349807282,1.248729723,10.32062354
5480,2019,8.736560536,4.126997337,1.2503454,9.982801619
5483,2019,8.736560536,4.126997337,1.2503454,9.982801619
5491,2019,8.204997671,3.63360412,1.075021233,9.26783807
550,2019,13.95555405,5.547691024,2.29162013,16.0196672
55005,2019,6.543698653,3.30495841,0.98940404,7.10704296
55039,2019,5.844129009,3.144824712,0.984877029,6.199756224
55100,2019,4.688638985,2.346397036,0.677169231,5.143916613
5514,2019,9.35161559,4.058584402,1.201704228,10.44778738
5523,2019,9.35161559,4.058584402,1.201704228,10.44778738
5526,2019,8.482423125,3.454086198,0.997408966,9.372124855
55327,2019,6.76749555,2.937989522,0.913278702,7.544940369
5533,2019,7.240407507,2.533750632,0.738008515,8.461088705
55331,2019,5.514964528,2.884914075,0.944309446,5.418630014
55332,2019,8.984590595,4.059159517,1.358715371,10.14019489
55376,2019,4.508015331,2.186459942,0.615943504,4.961775873
5539,2019,7.240407507,2.533750632,0.738008515,8.461088705
5552,2019,7.706796314,2.931567894,0.87304852,8.905566949
55539,2019,6.669015234,2.894144589,0.928557817,7.255744735
5564,2019,8.418061259,4.08162945,1.231729452,9.796253643
55649,2019,6.524156862,3.605744554,1.00690229,7.41205786
5565,2019,8.052773316,3.842791468,1.155849152,9.490646551
55656,2019,6.656564458,2.929567084,0.913795554,7.38152735
55658,2019,9.848498445,4.312402322,1.531959306,11.03218552
5566,2019,8.052773316,3.842791468,1.155849152,9.490646551
55676,2019,5.348114207,2.810184533,0.820260312,5.60848363
5570,2019,8.255015922,3.965466932,1.19225865,9.719639791
5571,2019,8.052773316,3.842791468,1.155849152,9.490646551
5581,2019,9.433295199,4.46676893,1.41004644,10.57348224
55965,2019,6.656564458,2.929567084,0.913795554,7.38152735
5617,2019,8.646188746,4.204118567,1.256616972,10.01508742
5619,2019,8.646188746,4.204118567,1.256616972,10.01508742
5620,2019,8.646188746,4.204118567,1.256616972,10.01508742
5624,2019,9.313297909,4.5785821,1.383588554,10.53612073
5629,2019,9.313297909,4.5785821,1.383588554,10.53612073
563,2019,13.83466041,5.276449865,2.073470146,15.87788942
56314,2019,5.34040862,2.81953388,0.807923447,5.62153451
5634,2019,9.031540019,4.440395204,1.329625938,10.39473878
5638,2019,9.849851483,4.775781669,1.441805466,11.01977837
5645,2019,9.031540019,4.440395204,1.329625938,10.39473878
5655,2019,9.849851483,4.775781669,1.441805466,11.01977837
5663,2019,8.218685247,3.907948359,1.19717602,9.681984574
5670,2019,8.729001846,4.161043294,1.305753172,10.08223324
5674,2019,8.729001846,4.161043294,1.305753172,10.08223324
5676,2019,9.962038443,4.651770856,1.513883419,11.0039054
5677,2019,9.962038443,4.651770856,1.513883419,11.0039054
5686,2019,10.11450038,4.732670925,1.600027098,11.17880742
56971,2019,10.23475362,4.486548124,1.723177411,11.27798719
5701,2019,10.55983789,4.865363755,1.670605979,11.43603369
5703,2019,10.94910631,5.060713056,1.724183474,11.72147339
5721,2019,10.46056967,4.973684502,1.649189038,11.45759752
5727,2019,10.46056967,4.973684502,1.649189038,11.45759752
57295,2019,6.562423412,2.874240099,0.927650291,7.135081489
5731,2019,10.46056967,4.973684502,1.649189038,11.45759752
5735,2019,10.46056967,4.973684502,1.649189038,11.45759752
5737,2019,10.46056967,4.973684502,1.649189038,11.45759752
5743,2019,10.40915263,4.971385989,1.62079734,11.42312923
5768,2019,10.45875572,4.774386359,1.614157479,11.39842446
5770,2019,10.45875572,4.774386359,1.614157479,11.39842446
5776,2019,7.750358712,3.696233995,1.13074602,9.265616146
5782,2019,7.750358712,3.696233995,1.13074602,9.265616146
5790,2019,8.42558623,4.03573486,1.271266071,9.959146815
57956,2019,5.493781407,2.904445636,0.892819847,5.829797111
57958,2019,5.765352689,2.697800627,0.778813028,6.728410178
57965,2019,4.160921178,2.10302254,0.574498231,4.648509227
5806,2019,8.42558623,4.03573486,1.271266071,9.959146815
582,2019,12.63865095,5.83139955,2.436225532,14.48809231
5828,2019,8.732551358,4.20839229,1.34553343,10.25101393
58287,2019,6.302335385,2.827332036,0.813434647,7.202238901
5829,2019,8.732551358,4.20839229,1.34553343,10.25101393
5834,2019,8.732551358,4.20839229,1.34553343,10.25101393
588,2019,13.21234478,5.627522804,2.308188581,15.10904045
5885,2019,7.857926109,3.758933118,1.241412366,9.466713606
58942,2019,5.538952849,2.741805202,0.807148375,6.385357026
58951,2019,5.602031135,2.960935345,0.894928416,5.868037122
5935,2019,8.592217901,4.057867739,1.29518423,9.97551194
5940,2019,9.175620899,4.329283595,1.386015966,10.39795207
5947,2019,8.541992799,4.001771048,1.301052548,9.873567191
5950,2019,9.220047185,4.324083474,1.423480854,10.4754914
5965,2019,8.355499501,3.928496591,1.297262923,9.79581734
5968,2019,8.820863095,4.097396624,1.364208511,10.11184259
599,2019,14.79145983,6.03662749,2.494730943,16.9524397
6033,2019,9.780864702,4.530597303,1.73785464,10.89144691
6035,2019,9.780864702,4.530597303,1.73785464,10.89144691
6041,2019,9.780864702,4.530597303,1.73785464,10.89144691
6042,2019,9.780864702,4.530597303,1.73785464,10.89144691
6049,2019,9.208912943,4.354608702,1.661456738,10.56700837
605,2019,13.71530861,5.887493293,2.354201486,15.42500682
608,2019,13.71530861,5.887493293,2.354201486,15.42500682
6080,2019,10.1290362,4.649063452,1.78373943,11.32255521
6086,2019,10.55944865,4.649429023,1.787025965,11.70091578
6092,2019,10.1290362,4.649063452,1.78373943,11.32255521
610,2019,12.28379524,5.153309501,2.004326987,13.62973939
6104,2019,10.11831451,4.828230907,1.836824291,11.22380964
6108,2019,10.11831451,4.828230907,1.836824291,11.22380964
617,2019,11.51867259,4.563134351,1.772391182,13.07587755
61898,2019,6.265178134,3.364706105,1.0414301,6.879263276
61899,2019,6.397445659,3.401894717,1.029928652,6.611999909
61901,2019,5.857228159,2.604518724,0.69234414,7.059406535
61904,2019,5.445999137,2.93112075,0.842662679,5.657300116
61907,2019,5.600092406,2.96594225,0.966471347,5.618646213
61916,2019,4.520591818,1.969268233,0.549007153,6.391231228
61917,2019,6.357150006,2.812342853,0.813609835,7.244750858
61920,2019,6.765621185,3.003197591,0.949099369,7.912785209
61924,2019,6.916412729,3.043890478,0.917592721,7.774315485
61926,2019,4.60826834,2.367972065,0.649407531,5.01051633
61930,2019,9.146677865,4.352132933,1.272663541,10.20441987
61934,2019,6.869219297,3.9937575,1.118678898,7.948087023
62293,2019,6.765621185,3.003197591,0.949099369,7.912785209
62305,2019,5.348114207,2.810184533,0.820260312,5.60848363
62307,2019,5.03802407,2.289244879,0.619272994,6.006343479
62316,2019,5.701474098,2.851766474,0.866746379,6.412902562
62318,2019,5.474445025,2.432829438,0.686926916,6.205556404
62330,2019,7.243256503,4.125839974,1.233978113,8.077029248
62334,2019,8.234349851,3.6179208,0.984482007,10.17679538
62376,2019,6.76749555,2.937989522,0.913278702,7.544940369
624,2019,13.99420713,5.459195913,2.187444901,15.95420277
62439,2019,6.656564458,2.929567084,0.913795554,7.38152735
62566,2019,6.656564458,2.929567084,0.913795554,7.38152735
6268,2019,5.283129477,2.339717135,0.644109319,6.210302615
62680,2019,10.03228841,4.388686146,1.62049756,11.24068448
62688,2019,5.651500109,2.68450606,0.793886045,6.557554933
62700,2019,7.092212653,3.070512496,0.998812351,7.845456541
6293,2019,6.146493765,3.31056474,0.972497924,6.564228684
63042,2019,5.246244149,2.793223618,0.807176424,5.555207295
63043,2019,5.745307986,2.766853653,0.815339838,6.475654902
63047,2019,5.67680904,2.788873631,0.820360816,6.447534807
63048,2019,4.872369508,2.087119325,0.539858216,5.833842314
63049,2019,5.459103459,2.858435874,0.951625274,5.378218208
63060,2019,5.353818636,2.39564548,0.669935773,6.193633752
63064,2019,4.414952557,2.10939646,0.625614043,4.976271884
63070,2019,6.763223838,2.925911663,0.945552266,7.358551233
63417,2019,6.763223838,2.925911663,0.945552266,7.358551233
63419,2019,4.412581424,2.301292939,0.64299405,4.902410568
63420,2019,9.161498586,4.521119451,1.307945567,10.32415598
63422,2019,5.326016423,2.364300942,0.678954433,6.275493035
63424,2019,6.869219297,3.9937575,1.118678898,7.948087023
63433,2019,6.669015234,2.894144589,0.928557817,7.255744735
63445,2019,8.87085296,4.11356029,1.384624188,10.12258137
63449,2019,5.707090301,3.110746496,0.910464153,6.439825811
638,2019,12.25947309,5.441967281,2.354860579,13.93561746
6380,2019,10.65564864,4.623786625,1.792464435,11.69485548
6383,2019,12.11738725,5.009966403,1.976273099,13.1694894
63830,2019,9.402346319,4.013119723,1.431409832,10.64745829
63831,2019,4.426654887,2.312162049,0.638591792,4.756112805
63840,2019,5.083001645,2.24521327,0.671762379,5.790337883
63842,2019,7.885145233,3.473497414,1.076555905,8.986946476
63845,2019,6.253043304,3.372240013,1.042757122,7.031757838
6385,2019,6.778459946,2.953859839,0.931573226,7.357410661
639,2019,12.25947309,5.441967281,2.354860579,13.93561746
6391,2019,6.714282035,2.923521955,0.93418366,7.169050328
64183,2019,5.380219365,2.849642532,0.830550309,5.834370945
64185,2019,6.539394503,2.935701041,0.954735369,6.916957681
64187,2019,6.635902987,3.611830507,1.119840942,7.352824319
6419,2019,8.87085296,4.11356029,1.384624188,10.12258137
64193,2019,6.765621185,3.003197591,0.949099369,7.912785209
64198,2019,4.00503887,2.093050017,0.56946632,4.682026638
64201,2019,6.657931799,2.890228545,0.871509109,7.559895215
64203,2019,4.743936323,2.448130642,0.687087271,5.098181763
64214,2019,5.74268764,2.693705257,0.73138925,7.328457852
6424,2019,9.402372907,4.328473932,1.47745045,10.49809001
6430,2019,9.402372907,4.328473932,1.47745045,10.49809001
6456,2019,8.860126366,4.012470467,1.455059375,10.03339892
6465,2019,8.995473264,4.08869828,1.468508498,10.25097471
6469,2019,9.63050456,4.330924482,1.627500906,10.7770471
6472,2019,9.63050456,4.330924482,1.627500906,10.7770471
6474,2019,9.63050456,4.330924482,1.627500906,10.7770471
6481,2019,10.03421146,4.484357096,1.701130353,11.13595777
64960,2019,10.73558728,4.652020769,1.798714726,11.80689372
64976,2019,7.062011946,3.044888747,0.954305099,7.961488999
64980,2019,6.150466947,2.82026309,0.866741033,6.963216015
650,2019,14.67722862,6.081894745,2.51652528,16.85281602
6501,2019,10.73558728,4.652020769,1.798714726,11.80689372
6506,2019,12.11738725,5.009966403,1.976273099,13.1694894
6512,2019,12.11738725,5.009966403,1.976273099,13.1694894
6513,2019,12.28014256,5.08349166,1.978375658,13.48276727
6522,2019,9.624499903,4.2995641,1.561914128,10.73805859
653,2019,14.43052352,6.023000669,2.494142889,16.59640595
65370,2019,5.053207276,2.613995898,0.736733278,5.446880952
65380,2019,4.687982399,2.500391744,0.674006599,5.00914272
6539,2019,10.65564864,4.623786625,1.792464435,11.69485548
6541,2019,10.65564864,4.623786625,1.792464435,11.69485548
6543,2019,10.65564864,4.623786625,1.792464435,11.69485548
655,2019,14.18335338,5.971875962,2.447103722,16.25152304
6557,2019,10.03228841,4.388686146,1.62049756,11.24068448
65716,2019,5.745307986,2.766853653,0.815339838,6.475654902
65734,2019,6.524156862,3.605744554,1.00690229,7.41205786
65740,2019,4.72543459,2.162864379,0.615578717,5.738808318
6577,2019,10.25151176,4.454464774,1.643232762,11.49826837
6578,2019,10.25151176,4.454464774,1.643232762,11.49826837
6579,2019,8.775172015,3.890081631,1.359055103,10.08918551
6580,2019,8.775172015,3.890081631,1.359055103,10.08918551
6582,2019,10.25151176,4.454464774,1.643232762,11.49826837
6592,2019,11.34665733,4.659429107,1.79777849,12.46497886
6594,2019,11.34665733,4.659429107,1.79777849,12.46497886
6598,2019,8.775172015,3.890081631,1.359055103,10.08918551
660,2019,14.41340193,6.189947486,2.587246498,16.26514882
6600,2019,11.34665733,4.659429107,1.79777849,12.46497886
6601,2019,11.34665733,4.659429107,1.79777849,12.46497886
6603,2019,9.402346319,4.013119723,1.431409832,10.64745829
66093,2019,4.348104312,1.884632654,0.503024811,6.098072434
6610,2019,7.817135823,3.402080178,1.116209847,8.966750951
66104,2019,4.892699439,2.52182623,0.75544434,5.575953911
66108,2019,5.027986733,2.226720836,0.620706159,6.057634643
6611,2019,7.817135823,3.402080178,1.116209847,8.966750951
66110,2019,6.082123245,2.791965281,0.818518106,6.966678556
66112,2019,4.431166898,2.073768507,0.599089935,4.874157068
66121,2019,8.984590595,4.059159517,1.358715371,10.14019489
6614,2019,8.483733265,3.724884269,1.324188507,9.703538435
662,2019,14.9635551,6.291803816,2.524468476,16.72563272
6628,2019,6.803253648,3.011538197,0.947740557,7.871397717
663,2019,14.9635551,6.291803816,2.524468476,16.72563272
6639,2019,6.969418924,2.986136282,0.980243113,7.591146045
664,2019,14.9635551,6.291803816,2.524468476,16.72563272
6647,2019,8.496372119,3.721424002,1.263153391,9.791645746
66477,2019,5.283129477,2.339717135,0.644109319,6.210302615
66492,2019,6.765621185,3.003197591,0.949099369,7.912785209
66524,2019,5.432934392,2.815559975,0.823780248,6.128835478
6673,2019,6.657931799,2.890228545,0.871509109,7.559895215
6680,2019,7.062011946,3.044888747,0.954305099,7.961488999
6690,2019,7.310386457,3.097891289,0.995287928,8.240006685
6695,2019,6.657931799,2.890228545,0.871509109,7.559895215
6712,2019,6.76749555,2.937989522,0.913278702,7.544940369
6732,2019,6.763223838,2.925911663,0.945552266,7.358551233
6741,2019,6.669015234,2.894144589,0.928557817,7.255744735
6744,2019,6.669015234,2.894144589,0.928557817,7.255744735
6757,2019,6.714282035,2.923521955,0.93418366,7.169050328
6762,2019,6.595083899,2.951651717,0.963701405,6.934913697
6763,2019,6.595083899,2.951651717,0.963701405,6.934913697
6764,2019,6.629090326,2.918201338,0.948825142,7.09301143
6765,2019,6.562423412,2.874240099,0.927650291,7.135081489
6781,2019,6.637886225,2.943277356,0.951425669,7.046872053
6785,2019,6.539394503,2.935701041,0.954735369,6.916957681
6786,2019,6.637886225,2.943277356,0.951425669,7.046872053
679,2019,15.61475224,6.296144241,2.718595714,17.98109708
6791,2019,6.539394503,2.935701041,0.954735369,6.916957681
6810,2019,9.806367349,4.482642665,1.532632354,10.8351158
683,2019,15.61475224,6.296144241,2.718595714,17.98109708
6831,2019,10.03793399,4.557914358,1.553131836,11.0147186
6841,2019,8.710252981,3.928851956,1.261050057,9.87766602
6846,2019,7.885145233,3.473497414,1.076555905,8.986946476
6857,2019,6.807830094,2.958605502,0.892972923,7.807173248
6870,2019,8.710252981,3.928851956,1.261050057,9.87766602
6886,2019,10.05726681,4.295705569,1.54705153,10.96849832
6887,2019,10.05726681,4.295705569,1.54705153,10.96849832
6890,2019,7.143714934,3.166445361,0.966932954,8.212254138
6894,2019,7.306732344,3.187325112,1.007291561,8.28968863
6903,2019,6.9524056,2.991733087,0.932556634,7.695345488
6910,2019,6.549051169,2.895578828,0.823413859,7.623145031
6912,2019,6.549051169,2.895578828,0.823413859,7.623145031
6915,2019,6.549051169,2.895578828,0.823413859,7.623145031
6919,2019,6.190600725,2.771321903,0.742849087,7.36388601
6929,2019,6.357150006,2.812342853,0.813609835,7.244750858
6938,2019,6.577865974,2.883266338,0.849452786,7.408601521
694,2019,14.39895054,5.854939462,2.476825978,16.30673856
6942,2019,6.577865974,2.883266338,0.849452786,7.408601521
6963,2019,6.082123245,2.791965281,0.818518106,6.966678556
6964,2019,6.082123245,2.791965281,0.818518106,6.966678556
6987,2019,5.765352689,2.697800627,0.778813028,6.728410178
7005,2019,5.972130589,2.676151936,0.809673981,6.944378095
701,2019,18.33104126,7.053970015,3.219220751,20.87951043
7026,2019,6.002262773,2.815843044,0.866123493,6.712975453
7057,2019,5.568411924,2.805321335,0.821105266,6.358566198
7063,2019,5.568411924,2.805321335,0.821105266,6.358566198
7075,2019,5.762244006,2.843391595,0.870933036,6.468060912
7077,2019,5.762244006,2.843391595,0.870933036,6.468060912
7096,2019,5.678259613,2.974835636,0.901029143,6.409296693
7104,2019,5.678259613,2.974835636,0.901029143,6.409296693
7124,2019,5.501529343,2.690244636,0.777059571,6.407075162
7146,2019,5.447524245,2.741572468,0.787477457,6.301967932
7147,2019,5.471483709,2.74620126,0.805616761,6.214551615
715,2019,14.39895054,5.854939462,2.476825978,16.30673856
716,2019,14.05618583,6.096331837,2.544598755,15.8789068
7172,2019,6.121337168,3.479510105,0.945565924,6.938756039
7178,2019,5.432934392,2.815559975,0.823780248,6.128835478
718,2019,13.33504066,5.69043437,2.257828301,15.05769922
7183,2019,6.146102948,3.536139923,1.010364325,6.937178382
7190,2019,6.21172028,3.535037574,0.974571931,7.089510125
7195,2019,5.926095398,3.31690711,0.948612209,6.756654348
72,2019,8.377427365,4.005614233,1.379489161,9.401877438
7203,2019,5.895847087,2.644486512,0.67855737,7.152158853
7225,2019,5.952045046,2.6546453,0.790448886,6.905680492
723,2019,11.31998695,4.717309093,1.850384337,12.7707377
7230,2019,5.766039028,2.580558968,0.684670086,6.870272107
7237,2019,5.745307986,2.766853653,0.815339838,6.475654902
7238,2019,5.745307986,2.766853653,0.815339838,6.475654902
7240,2019,5.759232484,2.728016544,0.813493814,7.022079856
7251,2019,5.333055342,2.478963365,0.689050167,6.235889794
7258,2019,5.482942298,2.431995264,0.657193251,6.552096823
7261,2019,5.482942298,2.431995264,0.657193251,6.552096823
7263,2019,5.283129477,2.339717135,0.644109319,6.210302615
7274,2019,5.482942298,2.431995264,0.657193251,6.552096823
7277,2019,5.955134434,2.622611154,0.697145385,7.110154748
7285,2019,5.482942298,2.431995264,0.657193251,6.552096823
73,2019,8.103414309,3.561109459,1.311451075,9.636195721
7308,2019,5.551633212,2.479269778,0.699240393,6.401850784
7334,2019,5.918273042,2.360445891,0.713067414,7.117255205
7351,2019,4.825848042,2.214748316,0.651474562,5.172926068
7352,2019,4.825848042,2.214748316,0.651474562,5.172926068
7358,2019,4.940401811,2.334296793,0.721429194,5.354455686
7360,2019,4.940401811,2.334296793,0.721429194,5.354455686
7369,2019,4.877279102,2.440628613,0.753401017,5.478930856
7370,2019,4.877279102,2.440628613,0.753401017,5.478930856
7371,2019,4.877279102,2.440628613,0.753401017,5.478930856
7379,2019,5.539944234,3.052148537,0.883429857,6.38414844
7382,2019,5.539944234,3.052148537,0.883429857,6.38414844
7384,2019,6.308413043,3.549830753,0.981178919,7.203061472
7386,2019,6.308413043,3.549830753,0.981178919,7.203061472
7397,2019,5.61082256,2.950881697,0.875277637,6.287922873
7408,2019,6.612905257,3.443301076,1.007756636,7.388759451
741,2019,11.31998695,4.717309093,1.850384337,12.7707377
7411,2019,7.116605843,3.750373754,1.065688684,8.001765952
7416,2019,8.858690462,4.387859684,1.277710557,9.868993659
7427,2019,7.363044677,4.323115297,1.1460208,8.524104545
7431,2019,6.524156862,3.605744554,1.00690229,7.41205786
7445,2019,4.701423936,2.265462957,0.652137618,5.138898588
7483,2019,4.686700783,2.466783251,0.702781704,5.015703841
7484,2019,4.686700783,2.466783251,0.702781704,5.015703841
7490,2019,4.307750742,2.278626941,0.645469379,4.603424516
750,2019,9.874780693,4.085365364,1.591679781,11.15212096
7510,2019,4.247396775,1.9865784,0.563571493,4.755053626
7533,2019,5.294695096,2.111849537,0.556849613,6.269747084
7535,2019,6.103844322,2.322705194,0.611795072,7.116974151
7537,2019,4.872369508,2.087119325,0.539858216,5.833842314
754,2019,9.338652245,3.666078719,1.386638756,10.60878401
7545,2019,4.8062664,2.101899674,0.53766284,5.776126426
7551,2019,4.97944915,2.21404755,0.559576537,5.944289853
7610,2019,4.896493038,2.140087954,0.565973233,5.814184431
7620,2019,4.586882752,2.011419319,0.530982252,5.282920206
7624,2019,4.569918181,2.102306572,0.562352104,5.390349728
7668,2019,4.709098124,2.502080528,0.698903615,5.03944837
7699,2019,5.002041984,2.723224007,0.783342182,5.183221407
7703,2019,5.002041984,2.723224007,0.783342182,5.183221407
7710,2019,5.002041984,2.723224007,0.783342182,5.183221407
7718,2019,5.542793795,3.033774922,0.896710537,5.717629373
7725,2019,4.945483092,2.642117888,0.725979594,5.225110586
7731,2019,5.327374507,2.836708181,0.773282251,5.62630288
7739,2019,4.660611185,2.467279922,0.673474678,4.938790666
7752,2019,4.976631491,2.650440642,0.71713065,5.321496835
7768,2019,5.445999137,2.93112075,0.842662679,5.657300116
7778,2019,5.445999137,2.93112075,0.842662679,5.657300116
778,2019,13.51733106,5.757060379,2.542661339,15.28960708
7813,2019,4.167018776,2.12494504,0.607259101,4.827328794
7844,2019,4.540555361,2.114315879,0.592208367,5.542469118
7845,2019,4.540555361,2.114315879,0.592208367,5.542469118
7869,2019,5.127065156,2.283014057,0.631003546,6.031717719
7881,2019,5.353818636,2.39564548,0.669935773,6.193633752
7883,2019,5.566586055,2.493251262,0.702800451,6.344663895
7887,2019,5.474445025,2.432829438,0.686926916,6.205556404
7891,2019,5.576849943,2.488260077,0.720930207,6.242806652
7894,2019,5.474445025,2.432829438,0.686926916,6.205556404
7895,2019,5.576849943,2.488260077,0.720930207,6.242806652
7926,2019,4.724199884,2.175121121,0.638173468,5.833026292
7937,2019,4.601346668,2.10322006,0.599494985,5.531890972
794,2019,13.51733106,5.757060379,2.542661339,15.28960708
7941,2019,4.601346668,2.10322006,0.599494985,5.531890972
7947,2019,4.739063231,2.189540162,0.639519182,5.37832809
795,2019,13.68641997,5.798066645,2.580262963,15.49481116
7952,2019,4.414952557,2.10939646,0.625614043,4.976271884
7954,2019,4.414952557,2.10939646,0.625614043,4.976271884
7965,2019,5.027986733,2.226720836,0.620706159,6.057634643
7973,2019,4.417412843,1.946811848,0.51678381,6.363233522
7974,2019,4.417412843,1.946811848,0.51678381,6.363233522
7976,2019,4.417412843,1.946811848,0.51678381,6.363233522
799,2019,15.04390576,6.119202115,2.767816233,16.74045281
7999,2019,4.503225862,1.950484327,0.525272826,6.275084241
800,2019,14.73208811,6.15630407,2.758338126,16.65499063
8003,2019,4.503225862,1.950484327,0.525272826,6.275084241
8008,2019,4.649165596,2.194859368,0.598763179,6.075083832
8009,2019,4.348833776,1.950042272,0.523663548,5.762091225
801,2019,15.04390576,6.119202115,2.767816233,16.74045281
8010,2019,4.348833776,1.950042272,0.523663548,5.762091225
8024,2019,4.258827449,1.960616664,0.536710921,5.208866714
8033,2019,4.761617847,2.271136091,0.656967207,5.700455379
8037,2019,4.838269889,2.166808984,0.638824702,5.931638076
8056,2019,4.47577683,2.234143774,0.638474607,5.256253514
806,2019,15.26731665,6.33509124,2.809277786,17.40847371
807,2019,15.26731665,6.33509124,2.809277786,17.40847371
8071,2019,4.763698851,2.406819297,0.643274125,5.837534868
8093,2019,3.84700839,1.803558731,0.522582771,4.374485161
8107,2019,3.86323088,1.985514311,0.539298461,4.488583026
8115,2019,3.899185313,2.013349692,0.550662112,4.550686233
8124,2019,3.899185313,2.013349692,0.550662112,4.550686233
813,2019,14.73208811,6.15630407,2.758338126,16.65499063
8142,2019,4.586891393,2.417918124,0.675243014,4.960364886
8144,2019,4.586891393,2.417918124,0.675243014,4.960364886
8149,2019,4.791612458,2.567430205,0.729673053,5.132305587
8153,2019,4.791612458,2.567430205,0.729673053,5.132305587
8154,2019,4.791612458,2.567430205,0.729673053,5.132305587
8157,2019,4.791612458,2.567430205,0.729673053,5.132305587
8175,2019,4.412581424,2.301292939,0.64299405,4.902410568
8177,2019,4.607782771,2.289965001,0.657308087,5.230192421
8178,2019,4.607782771,2.289965001,0.657308087,5.230192421
8180,2019,4.51388545,2.368087824,0.654416343,4.972645801
8205,2019,4.753289625,2.363738558,0.646676692,5.466785484
8227,2019,4.821858628,2.548340904,0.728144439,5.250329199
8229,2019,4.759605947,2.440799202,0.677523575,5.257663207
8235,2019,4.822636836,2.469070329,0.671223667,5.364621158
8236,2019,4.841243119,2.459049847,0.670918289,5.432765596
8237,2019,4.841243119,2.459049847,0.670918289,5.432765596
8241,2019,4.750073132,2.501784972,0.71073028,5.142464418
8254,2019,5.116049615,2.647934105,0.732778863,5.668965579
8264,2019,4.900387902,2.560789069,0.716216921,5.317968806
8266,2019,5.253745217,2.789421938,0.794159843,5.550608974
827,2019,16.51167083,6.584354975,2.989262627,18.79701016
8270,2019,4.743936323,2.448130642,0.687087271,5.098181763
8272,2019,6.146493765,3.31056474,0.972497924,6.564228684
8274,2019,5.34040862,2.81953388,0.807923447,5.62153451
8275,2019,6.265178134,3.364706105,1.0414301,6.879263276
830,2019,12.17972322,5.465484483,2.366388788,13.79459558
8304,2019,5.497486837,2.801025804,0.821814777,5.784441271
8306,2019,4.952278506,2.588517308,0.727543541,5.353906097
8329,2019,4.786275437,2.295270771,0.725554455,5.286051671
8330,2019,4.786275437,2.295270771,0.725554455,5.286051671
8333,2019,4.711942615,2.412684062,0.690643408,5.091142378
8336,2019,5.003499887,2.543634231,0.745799098,5.517247754
8342,2019,6.397445659,3.401894717,1.029928652,6.611999909
8344,2019,7.314759319,3.879465472,1.192814339,7.583907416
8345,2019,7.314759319,3.879465472,1.192814339,7.583907416
8366,2019,7.204543215,3.921936183,1.15230426,8.134914921
8368,2019,8.134358079,4.068925002,1.189328641,9.108769524
8369,2019,8.419706064,4.497734388,1.317500747,9.512715502
837,2019,10.20713467,5.00804093,2.115035886,11.55736408
8370,2019,8.419706064,4.497734388,1.317500747,9.512715502
8372,2019,7.538967938,3.665556305,1.067539036,8.18144667
8382,2019,7.062617243,4.103960065,1.122063973,8.244568169
8384,2019,5.514964528,2.884914075,0.944309446,5.418630014
8389,2019,5.874750534,3.212053071,1.004050471,6.126457693
8392,2019,5.459103459,2.858435874,0.951625274,5.378218208
8394,2019,6.154511516,3.44169922,1.036333845,6.674332177
8401,2019,6.372646363,3.591184807,1.036345325,6.976177466
8402,2019,6.372646363,3.591184807,1.036345325,6.976177466
8407,2019,5.832059748,3.068953397,0.924777953,6.202192291
850,2019,13.96317728,5.9841638,2.639336432,15.91131735
854,2019,13.3303318,5.887278611,2.590238223,15.17670019
856,2019,13.3303318,5.887278611,2.590238223,15.17670019
870,2019,13.3303318,5.887278611,2.590238223,15.17670019
874,2019,15.21296911,6.307190279,2.862294006,16.93795717
895,2019,12.01081782,5.562188312,2.434901584,13.62632519
91,2019,7.583774101,3.193131586,1.342367207,8.794438071
922,2019,11.7220254,5.582768894,2.461821242,13.60672732
929,2019,14.02657466,6.115058456,2.660672275,15.56067371
931,2019,14.02657466,6.115058456,2.660672275,15.56067371
942,2019,14.02657466,6.115058456,2.660672275,15.56067371
959,2019,16.43321861,7.420883711,3.23109898,18.33483711
966,2019,16.38444489,6.868186882,3.012842691,17.98525511
969,2019,14.43507014,6.249484009,2.741919582,15.96270943
977,2019,16.38444489,6.868186882,3.012842691,17.98525511
978,2019,18.10601948,7.288337533,3.163747129,19.55811731
979,2019,18.10601948,7.288337533,3.163747129,19.55811731
980,2019,16.38444489,6.868186882,3.012842691,17.98525511
996,2019,17.45074759,7.234936182,3.149909495,19.15739644
1003,2080,14.40862844,7.520654735,2.100054578,16.58092243
1006,2080,15.81883691,7.873874212,2.182146208,17.78248485
1033,2080,10.5272808,5.978269957,1.774561019,12.33011327
1041,2080,12.07907177,6.318295901,1.845138034,13.57404001
1045,2080,10.5272808,5.978269957,1.774561019,12.33011327
1048,2080,12.06287742,6.360777989,1.855555021,13.61063627
105014,2080,11.98281977,6.110842201,1.722476463,14.5568353
105026,2080,8.877477257,5.266667149,1.391951473,10.60553298
105042,2080,8.401813267,4.926371713,1.219975533,9.894694017
