,STRM_ORDER,LifeStage,dens,yr,PopGrp,ID_Num,UTM_E,UTM_N,WidthM,W3Dppt,MWMT_Index,StrmPow,SprPpt,IP_COHO,SolMean,StrmSlope,OUT_DIST,Panel,UTM_E_km,UTM_N_km,fYr,fSTRM_ORDER,est,2020 Temporal,2020 Survey,2021 Temporal,2021 Survey,,est_non_rf,est_rf,omega_s,epsilon_st
1888,3,rear,13,2011,Yaquina,3285,426703,4945857,-0.735773491,0.112956516,-0.197937425,-0.791431226,0.246123214,1.555684808,-1.585350905,-0.435641898,-0.808771601,three,426.703,4945.857,2011,3,4.650465658,104.6336977,108.9315517,101.0002248,105.3263455,,2.950037993,1.700427665,1.816701976,-0.116274311
1889,4,rear,380,2011,Beaver,3231,422014,4927816,-0.146137023,0.241977819,-1.156727858,0.682320476,0.577607813,0.932040639,1.011351847,-0.435641898,-1.010476978,three,422.014,4927.816,2011,4,6.234725915,510.160772,492.8875953,504.201508,485.310152,,3.699265158,2.535460758,2.619471162,-0.084010404
1890,4,rear,522,2011,Alsea,2989,443332,4906319,0.108840909,-0.252603843,-0.717282243,-0.639684909,0.246123214,-0.003425614,0.755875953,-0.775800641,-0.437396409,three,443.332,4906.319,2011,4,6.247830747,516.8903417,530.1193578,519.3800137,532.0937265,,3.872869842,2.374960905,2.377170594,-0.002209689
1891,2,rear,60,2011,Alsea,3104,439220,4913662,-0.576412284,0.069949415,-1.23662706,-0.61054393,0.382116895,0.798402603,0.19154114,1.605310557,-0.570284656,three,439.22,4913.662,2011,2,3.395571863,29.83170826,35.33538087,29.87700687,35.70360311,,1.40580829,1.989763574,2.02533367,-0.035570096
1892,5,rear,277,2011,Siuslaw,2068,427744,4869539,1.192497121,0.758063031,0.760853007,0.204692724,1.444567533,0.174758434,0.473708546,-1.115959383,-0.755379002,three,427.744,4869.539,2011,5,5.614690703,274.4284863,212.1968435,272.8713175,209.9906128,,3.654173815,1.960516889,1.807570045,0.152946844
1893,4,rear,289,2011,Siuslaw,2089,431974,4871749,-0.385178835,0.908587885,-0.078088621,-0.532716193,1.266075826,0.486580518,0.012326706,0.584834329,-0.712664922,three,431.974,4871.749,2011,4,5.510479566,247.2696808,319.3810249,243.4863022,320.3723013,,3.178903186,2.33157638,2.185212481,0.146363899
1894,6,rear,228,2011,Siuslaw,2208,439851,4884861,2.244281091,0.28498492,1.320147426,-0.264761339,0.892093201,0.041120398,1.423163738,-1.115959383,-0.427904391,three,439.851,4884.861,2011,6,6.401646077,602.8365369,678.3081882,582.0950453,666.7845774,,3.278586001,3.123060076,3.039538528,0.083521548
1895,4,rear,449,2011,Siuslaw,2380,455246,4871337,-0.544540042,-0.5751571,-0.63738304,-0.624759041,-0.153358226,0.976586651,0.122905825,0.244675587,-0.163314397,three,455.246,4871.337,2011,4,4.952249844,141.4929431,128.1063702,140.1736175,126.1465654,,3.696703754,1.25554609,1.063902163,0.191643927
1896,5,rear,90,2011,Siuslaw,2492,465526,4863634,0.666605136,-0.876206807,-1.116778256,-0.649635487,-0.331849933,0.08566641,-0.212644604,-0.775800641,0.232977342,three,465.526,4863.634,2011,5,4.938032151,139.4954732,166.9591195,139.108277,163.5955718,,4.123320048,0.814712102,0.573480832,0.24123127
1897,5,rear,27,2011,Siuslaw,2696,483186,4855336,-0.146137023,-1.263270716,-0.197937425,-0.538402238,0.280121634,1.555684808,-0.281279919,-0.775800641,0.982846741,three,483.186,4855.336,2011,5,4.056138131,57.75085362,51.2709523,57.80038455,51.52281556,,4.478222705,-0.422084574,-0.707894976,0.285810402
1898,4,rear,306,2011,Siuslaw,35211,462554,4898851,-0.70390125,-0.747185504,-0.877080648,-0.297100718,-0.340349538,0.575672543,-0.967633069,-0.095483156,-0.005509603,three,462.554,4898.851,2011,4,5.341685966,208.8645521,213.5949938,206.4311291,211.8239218,,3.810186762,1.531499204,1.459949597,0.071549607
1899,3,rear,3,2011,MCDependent,2724,413606,4886583,-0.146137023,0.414006223,-1.596173473,-0.421838322,1.164080564,-0.181609663,1.636695829,1.605310557,-1.106583657,three,413.606,4886.583,2011,3,4.33421357,76.26495826,79.39870491,75.44990211,78.98429968,,1.993317954,2.340895616,2.280094843,0.060800773
1900,5,rear,905,2011,Tahkenitch,6041,418751,4854226,-0.241753748,0.392502673,-0.597433439,0.214287924,0.994088462,-0.137063651,0.546156934,-0.775800641,-0.922675814,three,418.751,4854.226,2011,5,6.884150526,976.6716599,970.4971142,974.872178,968.1967641,,3.633880777,3.250269749,3.036117459,0.21415229
1901,3,rear,40,2011,Coos,5338,414837,4802256,-0.815454095,-0.467639348,-1.835871081,-0.529162416,-0.008864939,-1.829812109,-0.879932389,1.265151814,-0.699613398,three,414.837,4802.256,2011,3,4.442787508,85.01158215,85.85716348,80.86818276,81.93852392,,2.011049704,2.431737804,2.099771988,0.331965816
1902,5,rear,1676,2011,Coos,5402,434011,4790491,-0.066456419,-0.5751571,0.321407392,-0.677710332,0.492611762,1.466592784,0.313559478,-0.775800641,-0.10042978,three,434.011,4790.491,2011,5,7.744584347,2309.033568,2301.516452,2268.512588,2259.458732,,4.077622874,3.666961472,3.273409583,0.393551889
1903,4,rear,1393,2011,Coos,5629,425973,4809285,-0.241753748,-0.446135797,-0.837131047,-0.34010143,0.399116106,0.130212422,0.115279679,0.244675587,-0.369765782,three,425.973,4809.285,2011,4,7.047902478,1150.44313,1150.111877,1145.019322,1147.150857,,3.496015733,3.551886745,3.226372786,0.32551396
1904,5,rear,2165,2011,Coos,45199,445835,4786257,-0.066456419,-0.596660651,-0.517534236,1.959548259,0.144127953,-0.448885735,-1.009576873,-0.435641898,0.127378645,three,445.835,4786.257,2011,5,7.69221574,2191.224371,2202.482135,2159.100975,2175.545443,,3.671502563,4.020713177,3.59084858,0.429864597
1905,3,rear,0,2011,Coquille,3897,418188,4772759,-0.783581854,-0.768689055,-0.877080648,1.721445139,-0.025864149,-0.315247699,0.092401241,1.945469299,-0.196536459,three,418.188,4772.759,2011,3,4.958756749,142.4166262,147.4969662,143.7028132,149.605818,,1.955316376,3.003440373,2.552025541,0.451414833
1906,2,rear,0,2011,Coquille,3967,391490,4783878,-0.942943061,-0.833199706,-0.877080648,-0.428235123,-0.119359805,-0.181609663,-1.322248864,1.605310557,-0.967762898,three,391.49,4783.878,2011,2,1.62500234,5.07843092,5.040456698,5.304380207,5.294711174,,1.07718338,0.54781896,0.147722654,0.400096306
1907,4,rear,294,2011,Coquille,4829,420769,4774629,-0.640156767,-0.919213908,0.001810581,-0.581758329,-0.187356646,-0.537977759,0.115279679,-0.435641898,-0.160941393,three,420.769,4774.629,2011,4,6.990194805,1085.933001,1067.113224,1086.289603,1066.398925,,3.673417764,3.316777041,2.875131279,0.441645762
1908,3,rear,1245,2011,Floras,45200,378523,4747032,-0.672029008,-0.102078989,1.240248223,-0.645726331,0.985588857,-0.537977759,-0.567260398,-1.115959383,-1.100651146,three,378.523,4747.032,2011,3,6.350871912,572.9920898,553.6391862,606.6210992,585.7917467,,2.663623296,3.687248616,3.09517415,0.592074466
1909,5,rear,100,2011,Sixes,3994,385913,4736392,-0.273625989,0.69355238,-0.237887027,-0.667404376,1.912045813,0.130212422,-0.49481201,-0.775800641,-0.875215725,three,385.913,4736.392,2011,5,4.389427058,80.59422992,81.03756308,97.35788443,97.83635772,,3.625367432,0.764059626,0.130458523,0.633601103
1910,4,rear,78,2011,Lower Umpqua,6385,452944,4844153,-0.831390216,-0.876206807,-1.156727858,-0.52525326,-0.136359015,-1.473444013,0.271615674,0.584834329,0.225858329,three,452.944,4844.153,2011,4,5.189624608,179.4011946,175.7484592,178.9451409,175.4050323,,3.380500425,1.809124183,1.524935274,0.28418891
1911,4,rear,1102,2011,Lower Umpqua,6481,425641,4854820,-0.735773491,0.414006223,-0.717282243,-0.624759041,1.113082934,-0.092517639,0.801632829,0.584834329,-0.55604663,three,425.641,4854.82,2011,4,6.407441724,606.3405086,588.8928777,602.8621477,584.6023235,,3.266799322,3.140642402,2.92095721,0.219685192
1912,4,rear,546,2011,Lower Umpqua,6501,430804,4856047,-0.687965129,0.500020425,-0.477584635,0.130063388,1.436067927,-0.092517639,0.988473409,0.244675587,-0.328238205,three,430.804,4856.047,2011,4,6.468635785,644.6037488,611.8491145,643.4138468,608.5152992,,3.409844531,3.058791254,2.836924295,0.221866959
1913,3,rear,113,2011,Lower Umpqua,6592,439663,4859615,-0.847326337,0.370999122,-1.356475864,-0.705074422,1.359571482,-0.270701687,0.077148948,0.244675587,-0.082632247,three,439.663,4859.615,2011,3,5.693757163,297.0074321,313.8642112,300.7100883,319.3751195,,2.782037092,2.911720071,2.698439117,0.213280954
1914,4,rear,75,2011,Lower Umpqua,6919,443248,4833373,-0.70390125,-0.811696156,-0.357735831,1.202238185,-0.12785941,-0.627069783,-0.761727124,0.584834329,-0.515705555,three,443.248,4833.373,2011,4,5.653318418,285.2364308,285.9308806,279.2420448,280.0624263,,3.081161056,2.572157363,2.274937261,0.297220102
1915,4,rear,231,2011,Middle Umpqua,7190,486403,4822338,-0.624220646,-0.962221009,0.041760183,-0.55261735,-0.07686178,0.575672543,-0.124943924,-0.095483156,0.555705944,three,486.403,4822.338,2011,4,5.195972927,180.5437132,178.9864182,175.8213992,174.3981068,,3.908827476,1.287145451,0.879376967,0.407768483
1916,5,rear,839,2011,Middle Umpqua,7397,486370,4804982,-0.512667801,-0.747185504,0.760853007,-0.564700195,0.407615711,1.466592784,2.006563916,-0.775800641,1.25574225,three,486.37,4804.982,2011,5,5.391707042,219.5778946,220.246814,213.6673596,213.9783665,,4.504153467,0.887553576,0.407501818,0.480051758
1917,5,rear,238,2011,South Umpqua,7490,480429,4779542,-0.178009265,-0.811696156,1.639744237,-0.776149981,-0.280852302,1.733868857,0.210606505,-0.775800641,1.336424401,three,480.429,4779.542,2011,5,5.536119945,253.6917494,261.7571357,252.0144139,259.3025504,,4.421362159,1.114757786,0.565771961,0.548985825
1918,4,rear,74,2011,South Umpqua,7954,464605,4743575,-0.448923318,-0.596660651,-0.357735831,0.657799408,-0.153358226,1.021132663,-1.226922037,0.244675587,2.547843161,three,464.605,4743.575,2011,4,4.82854815,125.0293051,125.8818482,121.2611883,122.5574326,,4.392294118,0.436254033,-0.151269446,0.587523479
1919,6,rear,911,2011,South Umpqua,8093,477294,4753686,0.092904788,-0.532149999,0.720903406,0.147832277,-0.000365334,1.37750076,-0.395672111,-0.775800641,1.913064476,three,477.294,4753.686,2011,6,5.661001047,287.4362359,292.5305236,287.1359794,293.1176863,,4.137806246,1.523194801,0.917596692,0.605598109
1920,5,rear,650,2011,South Umpqua,8124,480576,4751441,-0.401114955,-0.424632247,-0.118038223,1.26585081,0.059131902,-0.226155675,-0.879932389,-0.095483156,1.966457076,three,480.576,4751.441,2011,5,5.602026393,270.9749533,274.9279359,271.5614278,275.5976977,,4.116859278,1.485167115,0.880726952,0.604440163
1921,5,rear,416,2011,South Umpqua,8142,487755,4759853,-0.480795559,-0.704178403,0.201558588,-0.500376814,0.025133481,-0.092517639,-0.712157175,-0.435641898,2.076801782,three,487.755,4759.853,2011,5,6.033571798,417.2025344,409.6105412,415.6685249,409.1031517,,4.357217341,1.676354457,1.085287515,0.591066942
1922,5,rear,0,2011,South Umpqua,8304,514903,4770935,-0.321434352,-0.962221009,-0.237887027,0.336893263,0.560608602,-0.315247699,1.148622478,-0.435641898,2.693782933,three,514.903,4770.935,2011,5,6.121897597,455.728664,454.6897555,427.7587287,428.5788459,,4.58149848,1.540399117,1.008261201,0.532137917
1923,4,rear,50,2011,Nehalem,73,467719,5082928,-0.528603921,-0.317114494,-1.276576662,-0.189421247,0.484112157,1.065678675,0.412699377,-0.435641898,-0.095683771,nine,467.719,5082.928,2011,4,5.589339023,267.5587111,274.9059277,259.594478,265.8412289,,4.052049141,1.537289882,1.406101869,0.131188013
1924,4,rear,387,2011,Nehalem,1092,443691,5065401,0.53911617,2.628871925,-1.476324668,3.470614629,3.356978679,-2.186180206,0.233484944,1.265151814,-0.725716446,nine,443.691,5065.401,2011,4,4.233917786,68.98697962,70.51607241,68.75772069,70.29611388,,2.397768031,1.836149754,1.698057219,0.138092536
1925,4,rear,137,2011,Tillamook Bay,850,434163,5045948,0.108840909,1.768729905,-1.396425466,0.208246502,3.220984998,-0.671615795,-1.173539015,0.244675587,-1.01166348,nine,434.163,5045.948,2011,4,6.081299204,437.5973536,443.4797744,448.0286646,453.1438092,,3.064810095,3.016489109,2.930059361,0.086429748
1926,4,rear,181,2011,Tillamook Bay,16585,429298,5023263,-0.432987197,0.414006223,-0.677332642,-0.490070858,1.64005845,0.709310579,-1.059146823,-0.435641898,-0.612998736,nine,429.298,5023.263,2011,4,4.520152788,91.84963045,86.88391281,90.28016701,85.63853663,,3.692807446,0.827345343,0.802780828,0.024564515
1927,5,rear,933,2011,Tillamook Bay,16587,463550,5051105,0.810030223,0.69355238,-1.356475864,0.563979671,2.54101659,-0.181609663,-0.826549366,-0.095483156,-0.323492196,nine,463.55,5051.105,2011,5,6.154415899,470.791772,469.4254877,479.3908722,478.0571848,,3.504455195,2.649960703,2.624229442,0.025731261
1928,3,rear,0,2011,Nestucca,185,435695,4991239,-0.70390125,0.414006223,-1.835871081,-0.715025001,1.929045023,1.37750076,-1.253613549,0.244675587,-0.805212095,nine,435.695,4991.239,2011,3,5.212785819,183.6048363,192.582825,175.4499809,185.2014925,,2.813146381,2.399639438,2.492715003,-0.093075564
1929,4,rear,1250,2011,Nestucca,276,443210,5020852,0.507243928,0.973098536,-0.956979851,-0.172718491,2.430521724,-0.137063651,-0.475746645,-0.435641898,-0.621304252,nine,443.21,5020.852,2011,4,6.479644266,651.7390592,631.1502924,674.2825333,653.155914,,3.548857755,2.930786511,2.949521488,-0.018734976
1930,4,rear,162,2011,Nestucca,363,454468,5010481,0.316010479,-0.102078989,-1.795921479,2.051235729,1.019587278,-0.582523771,-0.426176695,0.584834329,-0.458753448,nine,454.468,5010.481,2011,4,6.114822835,452.5158705,460.7858689,441.5350324,450.710589,,3.187184598,2.927638237,3.002331693,-0.074693456
1931,3,rear,38,2011,Siletz,3578,446769,4947859,-0.672029008,-0.252603843,-0.677332642,-0.662429087,0.297120844,0.174758434,-1.360379594,-0.435641898,-0.041104669,nine,446.769,4947.859,2011,3,5.439834893,230.404139,235.8049504,222.9104463,229.2410868,,3.037011736,2.402823157,2.532944087,-0.13012093
1932,3,rear,232,2011,Siletz,3583,449441,4949433,-0.209881506,-0.252603843,-1.036879054,-0.667048999,0.297120844,1.422046772,0.65292298,0.244675587,-0.013815118,nine,449.441,4949.433,2011,3,5.423716544,226.7201742,232.7995826,220.6000293,227.9078282,,3.060306286,2.363410259,2.496635179,-0.133224921
1933,2,rear,5,2011,Yaquina,3411,447797,4946699,-0.831390216,-0.188093191,-0.63738304,-0.307051296,0.577607813,-1.829812109,-1.577724759,0.584834329,-0.291456636,nine,447.797,4946.699,2011,2,3.733067871,41.80717065,42.34395115,41.24478422,42.11203301,,1.366284787,2.366783084,2.494439984,-0.127656899
1934,4,rear,363,2011,Siuslaw,1965,417495,4877059,-0.305498231,0.629041728,-0.317786229,-0.582113706,0.892093201,-0.092517639,2.658599408,-0.435641898,-0.884707743,nine,417.495,4877.059,2011,4,6.507385916,670.0725003,686.6936408,691.271159,708.8797,,3.576743074,2.930642842,2.828862071,0.101780771
1935,5,rear,72,2011,Siuslaw,2137,435497,4882991,2.00523928,0.564531077,1.240248223,-0.626891308,1.079084513,0.08566641,1.564247441,-1.115959383,-0.508586541,nine,435.497,4882.991,2011,5,6.465238072,642.4172868,578.1356052,624.5980662,571.1992328,,3.720537721,2.744700351,2.65559503,0.089105321
1936,3,rear,62,2011,Siuslaw,2171,427649,4894597,-0.783581854,0.306488471,-1.316526263,-0.690859311,0.943090832,1.37750076,0.546156934,0.244675587,-0.169246908,nine,427.649,4894.597,2011,3,6.180705044,483.332607,462.5933009,471.6720412,447.8348961,,3.025058487,3.155646557,3.127694992,0.027951565
1937,6,rear,47,2011,Siuslaw,2332,459990,4894910,1.176561,-0.854703257,0.521155399,-0.536980727,-0.442344799,1.644776832,-0.151635435,-1.115959383,-0.074326731,nine,459.99,4894.91,2011,6,5.463060597,235.818065,232.4450539,238.5198579,234.9836233,,3.762833365,1.700227232,1.615339686,0.084887545
1938,4,rear,346,2011,Siuslaw,2504,469155,4863892,0.061032547,-0.768689055,-1.436375067,-0.515658059,-0.255353487,1.555684808,-0.334662942,-1.115959383,0.283996937,nine,469.155,4863.892,2011,4,5.045608184,155.338745,201.9346232,150.0040509,193.8336279,,4.532577215,0.513030969,0.268815755,0.244215214
1939,3,rear,3,2011,MCDependent,2754,415709,4893300,-0.130200902,0.564531077,-2.075568689,-0.535203838,1.283075036,-0.894345856,3.131420468,0.584834329,-1.093532133,nine,415.709,4893.3,2011,3,4.770671162,117.9984115,115.0768791,112.2130124,109.0846711,,2.401575347,2.369095815,2.336333762,0.032762053
1940,5,rear,1247,2011,Coos,5389,434552,4793299,0.013224184,-0.55365355,0.481205798,-0.289993162,0.390616501,0.130212422,0.256363382,-1.115959383,-0.149076371,nine,434.552,4793.299,2011,5,7.439263205,1701.496105,1588.537054,1705.217766,1585.80903,,3.958029616,3.481233588,3.095938758,0.38529483
1941,4,rear,94,2011,Coquille,4199,392536,4769832,-0.369242714,-0.725681954,-0.477584635,-0.680553355,0.399116106,1.555684808,-0.689278736,-1.115959383,-0.869283214,nine,392.536,4769.832,2011,4,6.430938516,620.7562643,625.3684399,616.5394494,622.4675633,,4.063314326,2.367624189,1.892075432,0.475548757
1942,6,rear,15,2011,Coquille,4497,424520,4753057,-0.098328661,-0.317114494,-0.437635033,2.478755212,0.050632297,-0.582523771,0.473708546,0.244675587,0.06568053,nine,424.52,4753.057,2011,6,6.290296917,539.3134366,556.9333449,532.0619694,549.3935087,,2.937767713,3.352529204,2.797898112,0.554631092
1943,4,rear,1371,2011,Coquille,4592,434778,4755089,-0.464859438,-0.768689055,-0.797181446,0.363546597,-0.297851512,0.30839647,0.576661519,-0.095483156,0.100089094,nine,434.778,4755.089,2011,4,6.941845809,1034.678272,1070.906249,972.642439,1006.616248,,3.809493318,3.132352491,2.593201749,0.539150742
1944,6,rear,1647,2011,Coquille,4753,413574,4731881,0.316010479,0.134460067,0.001810581,0.599517451,0.32261966,-0.047971626,-0.30797143,-0.775800641,0.400274154,nine,413.574,4731.881,2011,6,5.685553335,294.5808017,296.2526398,299.8697916,301.3722895,,3.503186386,2.182366949,1.485302409,0.697064539
1945,4,rear,1344,2011,Coquille,4852,421806,4779248,-0.544540042,-0.919213908,-0.677332642,0.07817823,-0.187356646,-0.270701687,0.595726884,0.584834329,-0.03635866,nine,421.806,4779.248,2011,4,6.967039313,1061.076579,1062.166334,1059.842957,1061.445578,,3.409063597,3.557975715,3.139787733,0.418187983
1946,6,rear,2,2011,Sixes,4001,386783,4740379,0.395691083,0.69355238,1.000550615,-0.743810602,1.912045813,0.798402603,-0.243149189,-1.115959383,-0.896572765,nine,386.783,4740.379,2011,6,4.478730064,88.12269141,85.68214557,97.38537797,94.64422068,,3.271238766,1.207491298,0.581558945,0.625932354
1947,5,rear,1182,2011,Lower Umpqua,6513,433735,4863323,-0.209881506,0.822573683,-0.197937425,2.11875751,2.031040284,-0.671615795,0.954155752,-0.095483156,-0.222639508,nine,433.735,4863.323,2011,5,6.240995221,513.3691728,771.1364135,531.8399185,803.0172196,,3.349103217,2.891892005,2.701139954,0.190752051
1948,4,rear,409,2011,Lower Umpqua,6741,460547,4850619,-0.512667801,-0.854703257,-1.076828655,-0.654610776,-0.187356646,1.733868857,-0.266027627,-0.775800641,0.463158771,nine,460.547,4850.619,2011,4,6.165105998,475.8515795,478.1767142,476.4643064,478.4005587,,4.458189962,1.706916036,1.429369186,0.27754685
1949,4,rear,492,2011,Middle Umpqua,7352,459468,4801402,-0.353306593,-0.790192605,0.680953804,-0.521344104,-0.391347168,1.733868857,1.442229103,-0.775800641,0.743173294,nine,459.468,4801.402,2011,4,6.126327973,457.7521924,383.6178431,453.5960256,375.1164396,,4.384738025,1.741589948,1.318469326,0.423120621
1950,2,rear,0,2011,South Umpqua,7610,462168,4768944,-0.863262457,-0.876206807,0.121659385,-0.434276545,-0.52734085,-1.250713952,-0.933315412,0.244675587,1.495415697,nine,462.168,4768.944,2011,2,2.888633621,17.96874071,23.69448751,16.60367204,22.16031698,,2.107048497,0.781585124,0.246780122,0.534805003
1951,6,rear,329,2011,South Umpqua,7869,445881,4739767,0.363818841,-0.618164201,0.161608987,-0.106973599,-0.408346379,1.60023082,-0.399485184,-0.435641898,2.412581908,nine,445.881,4739.767,2011,6,6.719619535,828.5022357,838.6299529,819.2169584,830.341581,,4.265756214,2.453863321,1.868516391,0.58534693
1952,5,rear,6,2011,South Umpqua,8010,469804,4736264,-0.385178835,-0.618164201,-0.956979851,0.057566318,-0.52734085,0.575672543,-0.929502339,-0.435641898,2.706834457,nine,469.804,4736.264,2011,5,6.471983533,646.7653357,638.693381,629.1313865,622.4463883,,4.761680097,1.710303436,1.114054103,0.596249332
1953,4,rear,403,2011,South Umpqua,8153,491609,4760792,-0.656092888,-0.768689055,-0.397685432,-0.200793336,0.110129532,-0.315247699,-0.849427805,-0.435641898,2.13494039,nine,491.609,4760.792,2011,4,6.048053631,423.2883524,421.5198154,417.4009438,417.155576,,4.393246548,1.654807083,1.071624603,0.58318248
1954,4,rear,489,2011,Necanicum,20806,439224,5083949,0.3319466,2.886914531,-1.23662706,-0.025592085,4.980403253,1.37750076,-0.979072289,0.924993072,-0.839620659,once,439.224,5083.949,2011,4,5.864019384,352.1366758,375.0256285,352.007779,376.3550101,,3.08857837,2.775441014,2.578274454,0.19716656
1955,3,rear,53,2011,Nehalem,20801,436985,5056878,-0.066456419,1.962261859,-1.476324668,-0.525608638,3.050992896,0.08566641,-1.268865841,-0.095483156,-0.86691021,once,436.985,5056.878,2011,3,5.10295753,164.507725,171.174727,160.8119991,168.1331533,,2.60806883,2.494888699,2.371450635,0.123438064
1956,4,rear,952,2011,Nehalem,20814,456407,5090574,0.810030223,2.026772511,-1.436375067,0.836554438,2.668510666,1.243862724,-0.197392312,0.244675587,-0.03635866,once,456.407,5090.574,2011,4,6.083826154,438.7045387,440.0452899,435.3561132,436.6569008,,3.649598163,2.434227991,2.253917364,0.180310626
1957,5,rear,804,2011,Nehalem,20818,464700,5075284,0.523180049,0.629041728,-1.436375067,1.472325307,1.172580169,-0.226155675,-0.285092992,-0.435641898,1.127600011,once,464.7,5075.284,2011,5,5.99246911,400.4020269,387.2874599,403.9834135,390.1358313,,4.096371363,1.896097747,1.783786298,0.112311449
1958,4,rear,7,2011,Tillamook Bay,20808,459367,5043039,0.204457634,0.865580784,-2.035619087,1.194775251,2.422022119,-0.938891868,-1.207856672,1.945469299,-0.44332892,once,459.367,5043.039,2011,4,5.249646829,190.4989779,182.1497097,192.2214119,183.4784362,,2.582638576,2.667008253,2.66295914,0.004049113
1959,3,rear,0,2011,Tillamook Bay,20811,442343,5023102,-0.225817627,0.973098536,-1.356475864,0.30348775,2.430521724,-0.627069783,0.187728067,0.924993072,-0.674696851,once,442.343,5023.102,2011,3,5.182826084,178.1856678,189.4416804,181.4940778,193.9687946,,2.188116466,2.994709618,3.003905799,-0.009196181
1960,4,rear,1044,2011,Nestucca,20804,454238,5014089,0.459435566,-0.016064787,-1.316526263,0.069293786,1.67405687,-0.003425614,-0.243149189,0.584834329,-0.395868831,once,454.238,5014.089,2011,4,6.446794585,630.6774666,637.6004472,622.3829359,629.7689227,,3.308230799,3.138563786,3.204219484,-0.065655698
1961,4,rear,165,2011,Nestucca,20819,434563,5014844,-0.146137023,0.414006223,-1.23662706,-0.481541791,1.67405687,1.199316712,-0.754100978,0.244675587,-0.814704112,once,434.563,5014.844,2011,4,5.071541092,159.4198187,166.3176702,154.8105441,161.6781305,,3.501705248,1.569835844,1.586529984,-0.01669414
1962,3,rear,593,2011,Siletz,40475,439509,4955750,-0.337370472,-0.12358254,-1.116778256,-0.544443661,0.594607023,-0.137063651,-0.380419819,-0.775800641,-0.17043341,once,439.509,4955.75,2011,3,6.189629095,487.6651952,479.3319667,488.3783438,479.3635844,,3.14899931,3.040629784,3.176757497,-0.136127713
1963,4,rear,0,2011,Siletz,40487,448547,4965926,-0.209881506,1.102119839,-2.71476231,-0.522765615,1.665557265,1.065678675,-0.460494353,2.625786784,0.2638264,once,448.547,4965.926,2011,4,4.800940676,121.6247732,123.4436462,120.9723901,123.3515968,,3.022768372,1.778172304,1.921215668,-0.143043365
1964,3,rear,125,2011,Yaquina,40478,435940,4938850,-0.687965129,-0.037568337,0.081709784,-0.551551216,0.543609392,0.352942482,-0.426176695,-0.775800641,-0.573844163,once,435.94,4938.85,2011,3,5.31901013,204.1816685,209.1596458,200.0346412,205.1957895,,2.966585177,2.352424952,2.465266738,-0.112841786
1965,2,rear,38,2011,Beaver,40486,422259,4932753,-0.815454095,0.177467168,-1.23662706,-0.783968292,0.628605443,-0.315247699,0.431764743,-0.095483156,-0.973695409,once,422.259,4932.753,2011,2,3.908288618,49.81362883,46.84811391,48.54328054,45.7464834,,1.809374288,2.09891433,2.193393162,-0.094478832
1966,5,rear,587,2011,Alsea,40477,454055,4914937,2.706428593,-0.682674853,0.601054602,-0.228157426,0.025133481,1.644776832,0.900772729,-1.115959383,-0.194163455,once,454.055,4914.937,2011,5,6.72190105,830.3946338,823.8345934,853.915249,847.0739233,,4.124213566,2.597687484,2.612219333,-0.014531849
1967,3,rear,12,2011,Siuslaw,40476,450818,4861683,-0.608284525,-0.467639348,-0.677332642,-0.429656634,-0.000365334,0.753856591,-0.799857855,-0.435641898,0.068053534,once,450.818,4861.683,2011,3,4.783280982,119.495771,109.1289427,115.8117552,106.5661169,,3.176533407,1.606747575,1.384129673,0.222617902
1968,3,rear,110,2011,Siuslaw,40483,471610,4856939,-0.672029008,-0.897710358,-1.356475864,-0.530228549,-0.297851512,1.288408736,0.153410409,0.244675587,0.738427285,once,471.61,4856.939,2011,3,4.260243643,70.82723789,73.43866739,69.40717709,72.39803142,,3.321538509,0.938705133,0.667372616,0.271332518
1969,3,rear,447,2011,Siuslaw,40484,428245,4894168,-0.672029008,0.306488471,-1.316526263,-0.690859311,0.943090832,-0.537977759,0.546156934,0.244675587,-0.178738926,once,428.245,4894.168,2011,3,5.94583182,382.157115,355.6752175,376.4378368,346.5326846,,2.727137004,3.218694816,3.188902504,0.029792312
1970,3,rear,7,2011,Siuslaw,40489,420063,4884811,-0.70390125,0.650545279,0.121659385,-0.098089154,1.036586488,-1.696174073,1.865480212,0.584834329,-0.683002367,once,420.063,4884.811,2011,3,5.220914029,185.1032965,151.1277467,195.0291205,157.392941,,2.101321918,3.119592111,3.050890281,0.06870183
1971,4,rear,60,2011,Coos,50234,406506,4806440,-0.799517974,-0.596660651,0.680953804,-0.750207402,-0.034363754,-0.671615795,-0.18214002,-0.435641898,-0.889453752,once,406.506,4806.44,2011,4,6.113013689,451.6979433,443.2539697,493.3243585,480.6587568,,3.342621048,2.770392641,2.463915902,0.306476739
1972,5,rear,1735,2011,Coos,50243,434749,4793965,0.029160305,-0.55365355,0.481205798,-0.718578778,0.390616501,0.08566641,0.24111109,-0.775800641,-0.164500899,once,434.749,4793.965,2011,5,7.266034787,1430.865502,1319.313343,1440.885392,1322.988297,,3.826916412,3.439118375,3.055656714,0.383461661
1973,3,rear,82,2011,Coos,50250,407037,4804061,-0.863262457,-0.618164201,0.321407392,-0.559369528,-0.042863359,0.753856591,-1.451893348,-0.775800641,-0.853858685,once,407.037,4804.061,2011,3,5.641083681,281.7678995,282.406405,299.5719451,299.5564675,,2.910930309,2.730153372,2.413479983,0.316673389
